out0X,out0Y,out1X,out1Y,out2X,out2Y,out3X,out3Y,out4X,out4Y,SAR_out_analogX,SAR_out_analogY,SW_inpX,SW_inpY,VinX,VinY
7.1009e-07,0,7.1009e-07,1,7.1009e-07,0,7.1009e-07,1,7.1009e-07,1,7.1009e-07,0.40625,7.1009e-07,1,7.1009e-07,0.44609
7.1026e-07,0,7.1026e-07,1,7.1026e-07,0,7.1026e-07,1,7.1026e-07,1,7.1026e-07,0.40625,7.1026e-07,0,7.1026e-07,0.44601
7.1256e-07,0,7.1256e-07,1,7.1256e-07,0,7.1256e-07,1,7.1256e-07,1,7.1256e-07,0.40625,7.1256e-07,0,7.1256e-07,0.44477
7.1503e-07,0,7.1503e-07,1,7.1503e-07,0,7.1503e-07,1,7.1503e-07,1,7.1503e-07,0.40625,7.1503e-07,0,7.1503e-07,0.44326
7.1507e-07,0,7.1507e-07,1,7.1507e-07,0,7.1507e-07,1,7.1507e-07,1,7.1507e-07,0.40625,7.1507e-07,0,7.1507e-07,0.44323
7.1513e-07,0,7.1513e-07,1,7.1513e-07,0,7.1513e-07,1,7.1513e-07,1,7.1513e-07,0.40625,7.1513e-07,0,7.1513e-07,0.44319
7.1519e-07,0,7.1519e-07,1,7.1519e-07,0,7.1519e-07,1,7.1519e-07,1,7.1519e-07,0.40625,7.1519e-07,0,7.1519e-07,0.44315
7.1526e-07,0,7.1526e-07,1,7.1526e-07,0,7.1526e-07,1,7.1526e-07,1,7.1526e-07,0.40625,7.1526e-07,0,7.1526e-07,0.4431
7.153e-07,0,7.153e-07,1,7.153e-07,0,7.153e-07,1,7.153e-07,1,7.153e-07,0.40625,7.153e-07,0,7.153e-07,0.44307
7.1571e-07,0,7.1571e-07,1,7.1571e-07,0,7.1571e-07,1,7.1571e-07,1,7.1571e-07,0.40625,7.1571e-07,0,7.1571e-07,0.44281
7.2001e-07,0,7.2001e-07,1,7.2001e-07,0,7.2001e-07,1,7.2001e-07,1,7.2001e-07,0.40625,7.2001e-07,0,7.2001e-07,0.43962
7.2004e-07,0,7.2004e-07,1,7.2004e-07,0,7.2004e-07,1,7.2004e-07,1,7.2004e-07,0.40625,7.2004e-07,0,7.2004e-07,0.4396
7.2009e-07,0,7.2009e-07,1,7.2009e-07,0,7.2009e-07,1,7.2009e-07,1,7.2009e-07,0.40625,7.2009e-07,0,7.2009e-07,0.43956
7.2292e-07,0,7.2292e-07,1,7.2292e-07,0,7.2292e-07,1,7.2292e-07,1,7.2292e-07,0.40625,7.2292e-07,0,7.2292e-07,0.43715
7.2503e-07,0,7.2503e-07,1,7.2503e-07,0,7.2503e-07,1,7.2503e-07,1,7.2503e-07,0.40625,7.2503e-07,0,7.2503e-07,0.43519
7.2508e-07,0,7.2508e-07,1,7.2508e-07,0,7.2508e-07,1,7.2508e-07,1,7.2508e-07,0.40625,7.2508e-07,0,7.2508e-07,0.43515
7.2514e-07,0,7.2514e-07,1,7.2514e-07,0,7.2514e-07,1,7.2514e-07,1,7.2514e-07,0.40625,7.2514e-07,0,7.2514e-07,0.43508
7.2522e-07,0,7.2522e-07,1,7.2522e-07,0,7.2522e-07,1,7.2522e-07,1,7.2522e-07,0.40625,7.2522e-07,0,7.2522e-07,0.43501
7.2528e-07,0,7.2528e-07,1,7.2528e-07,0,7.2528e-07,1,7.2528e-07,1,7.2528e-07,0.40625,7.2528e-07,0,7.2528e-07,0.43495
7.2622e-07,0,7.2622e-07,1,7.2622e-07,0,7.2622e-07,1,7.2622e-07,1,7.2622e-07,0.40625,7.2622e-07,0,7.2622e-07,0.43402
7.3001e-07,0,7.3001e-07,1,7.3001e-07,0,7.3001e-07,1,7.3001e-07,1,7.3001e-07,0.40625,7.3001e-07,0,7.3001e-07,0.43004
7.3005e-07,0,7.3005e-07,1,7.3005e-07,0,7.3005e-07,1,7.3005e-07,1,7.3005e-07,0.40625,7.3005e-07,0,7.3005e-07,0.43
7.3013e-07,0,7.3013e-07,1,7.3013e-07,0,7.3013e-07,1,7.3013e-07,1,7.3013e-07,0.40625,7.3013e-07,0,7.3013e-07,0.42992
7.3502e-07,0,7.3502e-07,1,7.3502e-07,0,7.3502e-07,1,7.3502e-07,1,7.3502e-07,0.40625,7.3502e-07,0,7.3502e-07,0.42414
7.3505e-07,0,7.3505e-07,1,7.3505e-07,0,7.3505e-07,1,7.3505e-07,1,7.3505e-07,0.40625,7.3505e-07,0,7.3505e-07,0.4241
7.3508e-07,0,7.3508e-07,1,7.3508e-07,0,7.3508e-07,1,7.3508e-07,1,7.3508e-07,0.40625,7.3508e-07,0,7.3508e-07,0.42405
7.3518e-07,0,7.3518e-07,1,7.3518e-07,0,7.3518e-07,1,7.3518e-07,1,7.3518e-07,0.40625,7.3518e-07,0,7.3518e-07,0.42394
7.3523e-07,0,7.3523e-07,1,7.3523e-07,0,7.3523e-07,1,7.3523e-07,1,7.3523e-07,0.40625,7.3523e-07,0,7.3523e-07,0.42388
7.353e-07,0,7.353e-07,1,7.353e-07,0,7.353e-07,1,7.353e-07,1,7.353e-07,0.40625,7.353e-07,0,7.353e-07,0.42379
7.387e-07,0,7.387e-07,1,7.387e-07,0,7.387e-07,1,7.387e-07,1,7.387e-07,0.40625,7.387e-07,0,7.387e-07,0.41933
7.4002e-07,0,7.4002e-07,1,7.4002e-07,0,7.4002e-07,1,7.4002e-07,1,7.4002e-07,0.40625,7.4002e-07,0,7.4002e-07,0.41752
7.4006e-07,0,7.4006e-07,1,7.4006e-07,0,7.4006e-07,1,7.4006e-07,1,7.4006e-07,0.40625,7.4006e-07,0,7.4006e-07,0.41746
7.402e-07,0,7.402e-07,1,7.402e-07,0,7.402e-07,1,7.402e-07,1,7.402e-07,0.40625,7.402e-07,0,7.402e-07,0.41727
7.4502e-07,0,7.4502e-07,1,7.4502e-07,0,7.4502e-07,1,7.4502e-07,1,7.4502e-07,0.40625,7.4502e-07,0,7.4502e-07,0.4102
7.4506e-07,0,7.4506e-07,1,7.4506e-07,0,7.4506e-07,1,7.4506e-07,1,7.4506e-07,0.40625,7.4506e-07,0,7.4506e-07,0.41014
7.4509e-07,0,7.4509e-07,1,7.4509e-07,0,7.4509e-07,1,7.4509e-07,1,7.4509e-07,0.40625,7.4509e-07,0,7.4509e-07,0.41009
7.4519e-07,0,7.4519e-07,1,7.4519e-07,0,7.4519e-07,1,7.4519e-07,1,7.4519e-07,0.40625,7.4519e-07,0,7.4519e-07,0.40995
7.4522e-07,0,7.4522e-07,1,7.4522e-07,0,7.4522e-07,1,7.4522e-07,1,7.4522e-07,0.40625,7.4522e-07,0,7.4522e-07,0.4099
7.4528e-07,0,7.4528e-07,1,7.4528e-07,0,7.4528e-07,1,7.4528e-07,1,7.4528e-07,0.40625,7.4528e-07,0,7.4528e-07,0.40981
7.4664e-07,0,7.4664e-07,1,7.4664e-07,0,7.4664e-07,1,7.4664e-07,1,7.4664e-07,0.40625,7.4664e-07,0,7.4664e-07,0.40769
7.5002e-07,0,7.5002e-07,1,7.5002e-07,0,7.5002e-07,1,7.5002e-07,1,7.5002e-07,0.40625,7.5002e-07,0,7.5002e-07,0.40223
7.5005e-07,0,7.5005e-07,1,7.5005e-07,0,7.5005e-07,1,7.5005e-07,1,7.5005e-07,0.40625,7.5005e-07,0,7.5005e-07,0.40216
7.5015e-07,0,7.5015e-07,1,7.5015e-07,0,7.5015e-07,1,7.5015e-07,1,7.5015e-07,0.40625,7.5015e-07,0,7.5015e-07,0.402
7.5502e-07,0,7.5502e-07,1,7.5502e-07,0,7.5502e-07,1,7.5502e-07,1,7.5502e-07,0.40625,7.5502e-07,0,7.5502e-07,0.39359
7.5506e-07,0,7.5506e-07,1,7.5506e-07,0,7.5506e-07,1,7.5506e-07,1,7.5506e-07,0.40625,7.5506e-07,0,7.5506e-07,0.39353
7.5509e-07,0,7.5509e-07,1,7.5509e-07,0,7.5509e-07,1,7.5509e-07,1,7.5509e-07,0.40625,7.5509e-07,0,7.5509e-07,0.39347
7.5518e-07,0,7.5518e-07,1,7.5518e-07,0,7.5518e-07,1,7.5518e-07,1,7.5518e-07,0.40625,7.5518e-07,0,7.5518e-07,0.3933
7.5521e-07,0,7.5521e-07,1,7.5521e-07,0,7.5521e-07,1,7.5521e-07,1,7.5521e-07,0.40625,7.5521e-07,0,7.5521e-07,0.39325
7.5525e-07,0,7.5525e-07,1,7.5525e-07,0,7.5525e-07,1,7.5525e-07,1,7.5525e-07,0.40625,7.5525e-07,0,7.5525e-07,0.39318
7.5525e-07,0,7.5525e-07,1,7.5525e-07,0,7.5525e-07,1,7.5525e-07,1,7.5525e-07,0.40625,7.5525e-07,0,7.5525e-07,0.39318
7.5525e-07,0,7.5525e-07,1,7.5525e-07,0,7.5525e-07,1,7.5525e-07,1,7.5525e-07,0.40625,7.5525e-07,0,7.5525e-07,0.39318
7.5528e-07,0,7.5528e-07,1,7.5528e-07,0,7.5528e-07,1,7.5528e-07,1,7.5528e-07,0.40625,7.5528e-07,0,7.5528e-07,0.39312
7.5546e-07,0,7.5546e-07,1,7.5546e-07,0,7.5546e-07,1,7.5546e-07,1,7.5546e-07,0.40625,7.5546e-07,0,7.5546e-07,0.3928
7.6001e-07,0,7.6001e-07,1,7.6001e-07,0,7.6001e-07,1,7.6001e-07,1,7.6001e-07,0.40625,7.6001e-07,0,7.6001e-07,0.38436
7.6004e-07,0,7.6004e-07,1,7.6004e-07,0,7.6004e-07,1,7.6004e-07,1,7.6004e-07,0.40625,7.6004e-07,0,7.6004e-07,0.38431
7.6008e-07,0,7.6008e-07,1,7.6008e-07,0,7.6008e-07,1,7.6008e-07,1,7.6008e-07,0.40625,7.6008e-07,0,7.6008e-07,0.38423
7.6151e-07,0,7.6151e-07,1,7.6151e-07,0,7.6151e-07,1,7.6151e-07,1,7.6151e-07,0.40625,7.6151e-07,0,7.6151e-07,0.38146
7.6503e-07,0,7.6503e-07,1,7.6503e-07,0,7.6503e-07,1,7.6503e-07,1,7.6503e-07,0.40625,7.6503e-07,0,7.6503e-07,0.37449
7.6507e-07,0,7.6507e-07,1,7.6507e-07,0,7.6507e-07,1,7.6507e-07,1,7.6507e-07,0.40625,7.6507e-07,0,7.6507e-07,0.37439
7.6513e-07,0,7.6513e-07,1,7.6513e-07,1,7.6513e-07,1,7.6513e-07,1,7.6513e-07,0.40625,7.6513e-07,0,7.6513e-07,0.37428
7.6525e-07,0,7.6525e-07,1,7.6525e-07,1,7.6525e-07,1,7.6525e-07,1,7.6525e-07,0.40625,7.6525e-07,0,7.6525e-07,0.37403
7.6525e-07,0,7.6525e-07,1,7.6525e-07,1,7.6525e-07,1,7.6525e-07,1,7.6525e-07,0.40625,7.6525e-07,0,7.6525e-07,0.37403
7.6525e-07,0,7.6525e-07,1,7.6525e-07,1,7.6525e-07,1,7.6525e-07,1,7.6525e-07,0.40625,7.6525e-07,0,7.6525e-07,0.37403
7.6529e-07,0,7.6529e-07,0,7.6529e-07,1,7.6529e-07,1,7.6529e-07,1,7.6529e-07,0.40746,7.6529e-07,0,7.6529e-07,0.37396
7.6545e-07,0,7.6545e-07,0,7.6545e-07,1,7.6545e-07,1,7.6545e-07,1,7.6545e-07,0.4375,7.6545e-07,0,7.6545e-07,0.37362
7.7001e-07,0,7.7001e-07,0,7.7001e-07,1,7.7001e-07,1,7.7001e-07,1,7.7001e-07,0.4375,7.7001e-07,0,7.7001e-07,0.36413
7.7004e-07,0,7.7004e-07,0,7.7004e-07,1,7.7004e-07,1,7.7004e-07,1,7.7004e-07,0.4375,7.7004e-07,0,7.7004e-07,0.36407
7.7008e-07,0,7.7008e-07,0,7.7008e-07,1,7.7008e-07,1,7.7008e-07,1,7.7008e-07,0.4375,7.7008e-07,0,7.7008e-07,0.36398
7.7151e-07,0,7.7151e-07,0,7.7151e-07,1,7.7151e-07,1,7.7151e-07,1,7.7151e-07,0.4375,7.7151e-07,0,7.7151e-07,0.3609
7.7503e-07,0,7.7503e-07,0,7.7503e-07,1,7.7503e-07,1,7.7503e-07,1,7.7503e-07,0.4375,7.7503e-07,0,7.7503e-07,0.35317
7.7507e-07,0,7.7507e-07,0,7.7507e-07,1,7.7507e-07,1,7.7507e-07,1,7.7507e-07,0.4375,7.7507e-07,0,7.7507e-07,0.35306
7.7513e-07,0,7.7513e-07,0,7.7513e-07,1,7.7513e-07,1,7.7513e-07,1,7.7513e-07,0.4375,7.7513e-07,1,7.7513e-07,0.35293
7.7518e-07,0,7.7518e-07,0,7.7518e-07,1,7.7518e-07,1,7.7518e-07,1,7.7518e-07,0.4375,7.7518e-07,1,7.7518e-07,0.35283
7.7519e-07,0,7.7519e-07,0,7.7519e-07,1,7.7519e-07,1,7.7519e-07,1,7.7519e-07,0.4375,7.7519e-07,1,7.7519e-07,0.35281
7.7522e-07,0,7.7522e-07,0,7.7522e-07,1,7.7522e-07,1,7.7522e-07,1,7.7522e-07,0.4375,7.7522e-07,1,7.7522e-07,0.35273
7.7529e-07,0,7.7529e-07,0,7.7529e-07,1,7.7529e-07,1,7.7529e-07,1,7.7529e-07,0.4375,7.7529e-07,1,7.7529e-07,0.35257
7.7691e-07,0,7.7691e-07,0,7.7691e-07,1,7.7691e-07,1,7.7691e-07,1,7.7691e-07,0.4375,7.7691e-07,1,7.7691e-07,0.34893
7.8001e-07,0,7.8001e-07,0,7.8001e-07,1,7.8001e-07,1,7.8001e-07,1,7.8001e-07,0.4375,7.8001e-07,1,7.8001e-07,0.34179
7.8005e-07,0,7.8005e-07,0,7.8005e-07,1,7.8005e-07,1,7.8005e-07,1,7.8005e-07,0.4375,7.8005e-07,1,7.8005e-07,0.3417
7.8012e-07,0,7.8012e-07,0,7.8012e-07,1,7.8012e-07,1,7.8012e-07,1,7.8012e-07,0.4375,7.8012e-07,1,7.8012e-07,0.34154
7.8029e-07,0,7.8029e-07,0,7.8029e-07,1,7.8029e-07,1,7.8029e-07,1,7.8029e-07,0.4375,7.8029e-07,0,7.8029e-07,0.34115
7.8501e-07,0,7.8501e-07,0,7.8501e-07,1,7.8501e-07,1,7.8501e-07,1,7.8501e-07,0.4375,7.8501e-07,0,7.8501e-07,0.32993
7.8504e-07,0,7.8504e-07,0,7.8504e-07,1,7.8504e-07,1,7.8504e-07,1,7.8504e-07,0.4375,7.8504e-07,0,7.8504e-07,0.32987
7.8508e-07,0,7.8508e-07,0,7.8508e-07,1,7.8508e-07,1,7.8508e-07,1,7.8508e-07,0.4375,7.8508e-07,0,7.8508e-07,0.32976
7.8516e-07,0,7.8516e-07,0,7.8516e-07,1,7.8516e-07,1,7.8516e-07,1,7.8516e-07,0.4375,7.8516e-07,0,7.8516e-07,0.32957
7.8518e-07,0,7.8518e-07,0,7.8518e-07,1,7.8518e-07,1,7.8518e-07,1,7.8518e-07,0.4375,7.8518e-07,0,7.8518e-07,0.32951
7.8526e-07,0,7.8526e-07,0,7.8526e-07,1,7.8526e-07,1,7.8526e-07,1,7.8526e-07,0.4375,7.8526e-07,0,7.8526e-07,0.32932
7.8531e-07,0,7.8531e-07,0,7.8531e-07,1,7.8531e-07,1,7.8531e-07,1,7.8531e-07,0.4375,7.8531e-07,0,7.8531e-07,0.3292
7.8579e-07,0,7.8579e-07,0,7.8579e-07,1,7.8579e-07,1,7.8579e-07,1,7.8579e-07,0.4375,7.8579e-07,0,7.8579e-07,0.32804
7.9001e-07,0,7.9001e-07,0,7.9001e-07,1,7.9001e-07,1,7.9001e-07,1,7.9001e-07,0.4375,7.9001e-07,0,7.9001e-07,0.31765
7.9004e-07,0,7.9004e-07,0,7.9004e-07,1,7.9004e-07,1,7.9004e-07,1,7.9004e-07,0.4375,7.9004e-07,0,7.9004e-07,0.31757
7.901e-07,0,7.901e-07,0,7.901e-07,1,7.901e-07,1,7.901e-07,1,7.901e-07,0.4375,7.901e-07,0,7.901e-07,0.31744
7.9501e-07,0,7.9501e-07,0,7.9501e-07,1,7.9501e-07,1,7.9501e-07,1,7.9501e-07,0.4375,7.9501e-07,0,7.9501e-07,0.305
7.9504e-07,0,7.9504e-07,0,7.9504e-07,1,7.9504e-07,1,7.9504e-07,1,7.9504e-07,0.4375,7.9504e-07,0,7.9504e-07,0.30493
7.9508e-07,0,7.9508e-07,0,7.9508e-07,1,7.9508e-07,1,7.9508e-07,1,7.9508e-07,0.4375,7.9508e-07,0,7.9508e-07,0.30482
7.9516e-07,0,7.9516e-07,0,7.9516e-07,1,7.9516e-07,1,7.9516e-07,1,7.9516e-07,0.4375,7.9516e-07,0,7.9516e-07,0.30461
7.9523e-07,0,7.9523e-07,0,7.9523e-07,1,7.9523e-07,1,7.9523e-07,1,7.9523e-07,0.4375,7.9523e-07,0,7.9523e-07,0.30444
7.9529e-07,0,7.9529e-07,0,7.9529e-07,1,7.9529e-07,1,7.9529e-07,1,7.9529e-07,0.4375,7.9529e-07,0,7.9529e-07,0.30427
7.9701e-07,0,7.9701e-07,0,7.9701e-07,1,7.9701e-07,1,7.9701e-07,1,7.9701e-07,0.4375,7.9701e-07,0,7.9701e-07,0.29983
8.0002e-07,0,8.0002e-07,0,8.0002e-07,1,8.0002e-07,1,8.0002e-07,1,8.0002e-07,0.4375,8.0002e-07,0,8.0002e-07,0.29199
8.0005e-07,0,8.0005e-07,0,8.0005e-07,1,8.0005e-07,1,8.0005e-07,1,8.0005e-07,0.4375,8.0005e-07,0,8.0005e-07,0.29189
8.0015e-07,0,8.0015e-07,0,8.0015e-07,1,8.0015e-07,1,8.0015e-07,1,8.0015e-07,0.4375,8.0015e-07,0,8.0015e-07,0.29163
8.0502e-07,0,8.0502e-07,0,8.0502e-07,1,8.0502e-07,1,8.0502e-07,1,8.0502e-07,0.4375,8.0502e-07,0,8.0502e-07,0.27869
8.0506e-07,0,8.0506e-07,0,8.0506e-07,1,8.0506e-07,1,8.0506e-07,1,8.0506e-07,0.4375,8.0506e-07,0,8.0506e-07,0.2786
8.0509e-07,0,8.0509e-07,0,8.0509e-07,1,8.0509e-07,1,8.0509e-07,1,8.0509e-07,0.4375,8.0509e-07,0,8.0509e-07,0.27851
8.0518e-07,0,8.0518e-07,0,8.0518e-07,1,8.0518e-07,1,8.0518e-07,1,8.0518e-07,0.4375,8.0518e-07,0,8.0518e-07,0.27825
8.0523e-07,0,8.0523e-07,0,8.0523e-07,1,8.0523e-07,1,8.0523e-07,1,8.0523e-07,0.4375,8.0523e-07,0,8.0523e-07,0.27812
8.0527e-07,0,8.0527e-07,0,8.0527e-07,1,8.0527e-07,1,8.0527e-07,1,8.0527e-07,0.4375,8.0527e-07,0,8.0527e-07,0.27803
8.0537e-07,0,8.0537e-07,0,8.0537e-07,1,8.0537e-07,1,8.0537e-07,1,8.0537e-07,0.4375,8.0537e-07,0,8.0537e-07,0.27775
8.0745e-07,0,8.0745e-07,0,8.0745e-07,1,8.0745e-07,1,8.0745e-07,1,8.0745e-07,0.4375,8.0745e-07,0,8.0745e-07,0.27215
8.1002e-07,0,8.1002e-07,0,8.1002e-07,1,8.1002e-07,1,8.1002e-07,1,8.1002e-07,0.4375,8.1002e-07,0,8.1002e-07,0.26517
8.1005e-07,0,8.1005e-07,0,8.1005e-07,1,8.1005e-07,1,8.1005e-07,1,8.1005e-07,0.4375,8.1005e-07,0,8.1005e-07,0.26506
8.1015e-07,0,8.1015e-07,0,8.1015e-07,1,8.1015e-07,1,8.1015e-07,1,8.1015e-07,0.4375,8.1015e-07,0,8.1015e-07,0.2648
8.1502e-07,0,8.1502e-07,0,8.1502e-07,1,8.1502e-07,1,8.1502e-07,1,8.1502e-07,0.4375,8.1502e-07,0,8.1502e-07,0.25141
8.1506e-07,0,8.1506e-07,0,8.1506e-07,1,8.1506e-07,1,8.1506e-07,1,8.1506e-07,0.4375,8.1506e-07,0,8.1506e-07,0.25131
8.1509e-07,0,8.1509e-07,0,8.1509e-07,1,8.1509e-07,1,8.1509e-07,1,8.1509e-07,0.4375,8.1509e-07,0,8.1509e-07,0.25122
8.1518e-07,0,8.1518e-07,0,8.1518e-07,1,8.1518e-07,1,8.1518e-07,1,8.1518e-07,0.4375,8.1518e-07,0,8.1518e-07,0.25096
8.1523e-07,0,8.1523e-07,0,8.1523e-07,1,8.1523e-07,1,8.1523e-07,1,8.1523e-07,0.4375,8.1523e-07,0,8.1523e-07,0.25084
8.153e-07,0,8.153e-07,0,8.153e-07,1,8.153e-07,1,8.153e-07,1,8.153e-07,0.4375,8.153e-07,0,8.153e-07,0.25065
8.1794e-07,0,8.1794e-07,0,8.1794e-07,1,8.1794e-07,1,8.1794e-07,1,8.1794e-07,0.4375,8.1794e-07,0,8.1794e-07,0.24331
8.2002e-07,0,8.2002e-07,0,8.2002e-07,1,8.2002e-07,1,8.2002e-07,1,8.2002e-07,0.4375,8.2002e-07,0,8.2002e-07,0.2375
8.2006e-07,0,8.2006e-07,0,8.2006e-07,1,8.2006e-07,1,8.2006e-07,1,8.2006e-07,0.4375,8.2006e-07,0,8.2006e-07,0.23739
8.202e-07,0,8.202e-07,0,8.202e-07,1,8.202e-07,1,8.202e-07,1,8.202e-07,0.4375,8.202e-07,0,8.202e-07,0.23701
8.2502e-07,0,8.2502e-07,0,8.2502e-07,1,8.2502e-07,1,8.2502e-07,1,8.2502e-07,0.4375,8.2502e-07,0,8.2502e-07,0.22347
8.2506e-07,0,8.2506e-07,0,8.2506e-07,1,8.2506e-07,1,8.2506e-07,1,8.2506e-07,0.4375,8.2506e-07,0,8.2506e-07,0.22336
8.2509e-07,0,8.2509e-07,0,8.2509e-07,1,8.2509e-07,1,8.2509e-07,1,8.2509e-07,0.4375,8.2509e-07,0,8.2509e-07,0.22327
8.2518e-07,0,8.2518e-07,0,8.2518e-07,1,8.2518e-07,1,8.2518e-07,1,8.2518e-07,0.4375,8.2518e-07,0,8.2518e-07,0.22301
8.2522e-07,0,8.2522e-07,0,8.2522e-07,1,8.2522e-07,1,8.2522e-07,1,8.2522e-07,0.4375,8.2522e-07,0,8.2522e-07,0.22291
8.2528e-07,0,8.2528e-07,0,8.2528e-07,1,8.2528e-07,1,8.2528e-07,1,8.2528e-07,0.4375,8.2528e-07,0,8.2528e-07,0.22274
8.2615e-07,0,8.2615e-07,0,8.2615e-07,1,8.2615e-07,1,8.2615e-07,1,8.2615e-07,0.4375,8.2615e-07,0,8.2615e-07,0.22028
8.3001e-07,0,8.3001e-07,0,8.3001e-07,1,8.3001e-07,1,8.3001e-07,1,8.3001e-07,0.4375,8.3001e-07,0,8.3001e-07,0.20939
8.3005e-07,0,8.3005e-07,0,8.3005e-07,1,8.3005e-07,1,8.3005e-07,1,8.3005e-07,0.4375,8.3005e-07,0,8.3005e-07,0.20928
8.3013e-07,0,8.3013e-07,0,8.3013e-07,1,8.3013e-07,1,8.3013e-07,1,8.3013e-07,0.4375,8.3013e-07,0,8.3013e-07,0.20907
8.3502e-07,0,8.3502e-07,0,8.3502e-07,1,8.3502e-07,1,8.3502e-07,1,8.3502e-07,0.4375,8.3502e-07,0,8.3502e-07,0.19524
8.3505e-07,0,8.3505e-07,0,8.3505e-07,1,8.3505e-07,1,8.3505e-07,1,8.3505e-07,0.4375,8.3505e-07,0,8.3505e-07,0.19515
8.3508e-07,0,8.3508e-07,1,8.3508e-07,1,8.3508e-07,1,8.3508e-07,1,8.3508e-07,0.4375,8.3508e-07,0,8.3508e-07,0.19505
8.352e-07,0,8.352e-07,1,8.352e-07,1,8.352e-07,1,8.352e-07,1,8.352e-07,0.4375,8.352e-07,0,8.352e-07,0.19471
8.3525e-07,0,8.3525e-07,1,8.3525e-07,1,8.3525e-07,1,8.3525e-07,1,8.3525e-07,0.4375,8.3525e-07,0,8.3525e-07,0.19457
8.3527e-07,0,8.3527e-07,1,8.3527e-07,1,8.3527e-07,0,8.3527e-07,1,8.3527e-07,0.4375,8.3527e-07,0,8.3527e-07,0.19452
8.3535e-07,0,8.3535e-07,1,8.3535e-07,1,8.3535e-07,0,8.3535e-07,1,8.3535e-07,0.37085,8.3535e-07,0,8.3535e-07,0.19429
8.3761e-07,0,8.3761e-07,1,8.3761e-07,1,8.3761e-07,0,8.3761e-07,1,8.3761e-07,0.34375,8.3761e-07,0,8.3761e-07,0.18792
8.4002e-07,0,8.4002e-07,1,8.4002e-07,1,8.4002e-07,0,8.4002e-07,1,8.4002e-07,0.34375,8.4002e-07,0,8.4002e-07,0.18112
8.4005e-07,0,8.4005e-07,1,8.4005e-07,1,8.4005e-07,0,8.4005e-07,1,8.4005e-07,0.34375,8.4005e-07,0,8.4005e-07,0.18101
8.4015e-07,0,8.4015e-07,1,8.4015e-07,1,8.4015e-07,0,8.4015e-07,1,8.4015e-07,0.34375,8.4015e-07,0,8.4015e-07,0.18074
8.4502e-07,0,8.4502e-07,1,8.4502e-07,1,8.4502e-07,0,8.4502e-07,1,8.4502e-07,0.34375,8.4502e-07,0,8.4502e-07,0.16705
8.4506e-07,0,8.4506e-07,1,8.4506e-07,1,8.4506e-07,0,8.4506e-07,1,8.4506e-07,0.34375,8.4506e-07,0,8.4506e-07,0.16695
8.4509e-07,0,8.4509e-07,1,8.4509e-07,1,8.4509e-07,0,8.4509e-07,1,8.4509e-07,0.34375,8.4509e-07,1,8.4509e-07,0.16686
8.4517e-07,0,8.4517e-07,1,8.4517e-07,1,8.4517e-07,0,8.4517e-07,1,8.4517e-07,0.34375,8.4517e-07,1,8.4517e-07,0.16663
8.4518e-07,0,8.4518e-07,1,8.4518e-07,1,8.4518e-07,0,8.4518e-07,1,8.4518e-07,0.34375,8.4518e-07,1,8.4518e-07,0.1666
8.4522e-07,0,8.4522e-07,1,8.4522e-07,1,8.4522e-07,0,8.4522e-07,1,8.4522e-07,0.34375,8.4522e-07,1,8.4522e-07,0.1665
8.4528e-07,0,8.4528e-07,1,8.4528e-07,1,8.4528e-07,0,8.4528e-07,1,8.4528e-07,0.34375,8.4528e-07,1,8.4528e-07,0.16633
8.4576e-07,0,8.4576e-07,1,8.4576e-07,1,8.4576e-07,0,8.4576e-07,1,8.4576e-07,0.34375,8.4576e-07,1,8.4576e-07,0.16497
8.5001e-07,0,8.5001e-07,1,8.5001e-07,1,8.5001e-07,0,8.5001e-07,1,8.5001e-07,0.34375,8.5001e-07,1,8.5001e-07,0.15313
8.5004e-07,0,8.5004e-07,1,8.5004e-07,1,8.5004e-07,0,8.5004e-07,1,8.5004e-07,0.34375,8.5004e-07,1,8.5004e-07,0.15304
8.5007e-07,0,8.5007e-07,1,8.5007e-07,1,8.5007e-07,0,8.5007e-07,1,8.5007e-07,0.34375,8.5007e-07,1,8.5007e-07,0.15296
8.5023e-07,0,8.5023e-07,1,8.5023e-07,1,8.5023e-07,0,8.5023e-07,1,8.5023e-07,0.34375,8.5023e-07,1,8.5023e-07,0.15251
8.5055e-07,0,8.5055e-07,1,8.5055e-07,1,8.5055e-07,0,8.5055e-07,1,8.5055e-07,0.34375,8.5055e-07,0,8.5055e-07,0.15164
8.5502e-07,0,8.5502e-07,1,8.5502e-07,1,8.5502e-07,0,8.5502e-07,1,8.5502e-07,0.34375,8.5502e-07,0,8.5502e-07,0.13929
8.5507e-07,0,8.5507e-07,1,8.5507e-07,1,8.5507e-07,0,8.5507e-07,1,8.5507e-07,0.34375,8.5507e-07,0,8.5507e-07,0.13917
8.551e-07,0,8.551e-07,1,8.551e-07,1,8.551e-07,0,8.551e-07,1,8.551e-07,0.34375,8.551e-07,0,8.551e-07,0.13908
8.5517e-07,0,8.5517e-07,1,8.5517e-07,1,8.5517e-07,0,8.5517e-07,1,8.5517e-07,0.34375,8.5517e-07,0,8.5517e-07,0.13887
8.5519e-07,0,8.5519e-07,1,8.5519e-07,1,8.5519e-07,0,8.5519e-07,1,8.5519e-07,0.34375,8.5519e-07,0,8.5519e-07,0.13884
